5874.94089239978,7744.92942380529
6902.88616559703,3779.80204087654
5883.81483862659,6484.44966612764
6982.99294404189,5411.28899795477
6061.5521708321,5267.01337281386
6970.66884634549,6179.27773336066
6286.53754197726,4758.1974439272
6920.62655140861,6670.97655993077
6916.39970015427,4872.99456371271
5918.74123176472,5417.05134840643
5878.35431815768,3777.05848408952
5884.70954311021,7297.7354534408
6287.7662109777,5362.76080213812
6504.35042300391,6226.34738335623
6550.09503781595,4992.82660999136
6344.47033857492,6033.84161883449
6330.29182736102,3817.89837544268
6785.54255300205,6927.52555282833
6366.8365119776,5655.66816622632
6953.88431116575,7738.69348360631
6971.82016832208,4447.3690439953
6566.05064534767,7068.18413520119
6367.97786578353,5087.54540295156
6505.67769850781,5984.23394964607
6429.39366886415,4154.7137254632
6355.84961648326,7334.42759409962
6636.0433687632,5384.50566449089
6292.57237504243,7116.28639356501
6651.58751747373,7312.03583713658
6788.8754913229,4334.77479187094
6431.75825553014,6458.60864263538
6902.82797772701,5537.46687778857
5862.90034566837,4872.57729453289
5857.79694537226,6050.23490253625
6625.5471024631,6473.12067987144
6065.68130197052,5722.50339851201
6685.33838015704,4893.01999813617
6524.84040320334,3781.3764825615
6524.26930746793,7727.48700711054
5942.82798156402,4489.79077042083
6754.21613405661,5921.42598184909
6025.72096606064,7321.08732158149
5897.17776262649,6308.91944765422
6403.99652601822,6736.15677366778
6802.3434982961,4093.00267893275
6135.6178888363,5586.75023964208
6770.70315199097,5196.67463667396
6064.73081737815,5934.02377940635
6541.39163503544,7338.47149633708
6094.56934347417,7513.96228414083
5880.17007456185,6922.85155175539
6982.33677342977,6439.54615511999
6270.84959031581,7599.921021139
6691.64102339372,3812.60343797426
5839.74225744036,4637.78409750739
6095.13105322942,4185.283766994
6198.16931297858,6062.52647923379
6753.36168919709,4552.71093274239
6496.32111931727,7223.18399514726
6203.53702575211,5173.14038591661
6896.39581949448,6784.91443118822
6143.88905502211,6986.40751052001
6015.83639109174,6059.48259294629
6786.90736599405,7486.6690661371
6080.24525823222,4367.54660796034
6570.66426477397,5849.07652245472
6081.3393793481,3833.03296073144
6394.28949964971,5483.15933129532
5867.41125552669,4158.1526826346
6597.06245255096,4044.96048514418
6291.92403570217,4947.13827915373
6241.05627113616,7752.71096522902
6974.0554235581,5053.05531236017
6072.29209259859,6583.44034532383
6972.6795625185,5706.23802700402
6027.03192722416,7050.29887233641
6982.37922408049,6960.40968160306
5904.06819272452,5025.97958686268
6936.9568811121,7568.22481758564
6190.28772204239,7403.53882350666
6432.0670397108,4889.28715983849
6757.20729978266,7720.86729665923
6937.04844719188,7212.45131933265
6266.52645170465,4273.82342369726
5970.33776618283,7640.61890370818
6582.46046325168,5628.31757853711
6937.04826115668,4225.93373308193
6374.11653188163,4371.76206917107
6062.14770065935,6446.36723235965
6364.92958466614,5862.06424397248
6697.57975477059,4717.30910992775
6031.33254162891,3981.51187673835
6150.86213232882,5836.05234613495
6943.22853991308,7383.84196473408
6528.61953772383,4334.76880991953
6596.03523874301,4550.48519605787
6651.48445694733,6711.54982520211
5993.02729434133,5134.34013259187
6154.31541610873,7195.07849984821
5861.08424030037,5641.901689237
5900.43293444742,4302.9467221726
6518.52802507327,3949.02523697609
6828.38457985424,6441.20815404295
6694.36934942935,5697.87056395523
6945.20564369158,7086.82308034116
6064.81245060395,6806.97724636076
6086.3498953995,4983.93770985893
5889.58004780987,6761.28877367743
6134.39036351996,6697.6091456236
6256.53393429751,6425.05634006671
6771.7847499135,6606.13534523094
6767.16937165319,7145.90955917832
6943.49258509535,4663.60989905286
6794.33571854433,7270.62412439384
5886.93607236533,3943.2768331136
6655.01066993599,6345.71829496922
6117.39609875736,4694.53386181535
5866.67181510514,7065.51919330484
6946.65704509628,3965.48105108231
5851.15843522974,7489.15438485379
6372.6271517334,6939.34868171056
6327.86762815919,6232.45076068225
6183.26476190125,4571.63681208622
6820.24584732197,5039.13711313487
6645.62656774575,6124.056519449
6413.34530064359,7501.58074536348
5986.25387807568,4705.99923557278
6041.11885933464,4851.4003456039
6574.3754000092,7582.12133137899
6120.30177735585,6209.52056934019
6175.27629090881,5408.93216562058
6958.59181288146,5880.35701966686
6695.47302947722,5498.31511762164
6449.82853840982,5285.13597743313
6565.8608018476,6887.40764839114
6377.31886809941,4534.12869586311
6076.30808469935,7725.57327053284
6269.80688960294,4075.11536868876
6495.49644873197,4744.12611815517
6779.27928773975,5371.53214232224
6873.01268666054,6278.23329252927
5898.81904141832,5829.98543282404
6262.60669193922,6608.41107597264
6563.99464021717,5182.77048226523
6238.18807500519,6775.92734769313
6839.30143640773,5728.44994718814
6928.28025003164,5272.44609745708
6887.51320868835,6019.65547034764
6162.60337054666,4913.68785444973
5895.37555246776,5239.5547112282
